"Date","Price","Open","High","Low","Vol.","Change %"
"08/21/2025","25,104.61","25,216.42","25,216.42","25,000.85","2.86B","-0.24%"
"08/20/2025","25,165.94","24,968.57","25,210.90","24,887.93","2.98B","0.17%"
"08/19/2025","25,122.90","25,241.29","25,260.58","25,083.20","3.20B","-0.21%"
"08/18/2025","25,176.85","25,293.34","25,466.10","25,176.85","3.72B","-0.37%"
"08/15/2025","25,270.07","25,322.10","25,356.54","25,167.81","4.16B","-0.98%"
"08/14/2025","25,519.32","25,766.62","25,766.62","25,449.80","3.33B","-0.37%"
"08/13/2025","25,613.67","25,176.52","25,613.67","25,176.52","3.27B","2.58%"
"08/12/2025","24,969.68","24,824.07","25,016.29","24,801.13","2.37B","0.25%"
"08/11/2025","24,906.81","24,946.55","24,969.30","24,775.73","2.53B","0.19%"
"08/08/2025","24,858.82","24,968.31","24,999.11","24,812.12","2.49B","-0.89%"
"08/07/2025","25,081.63","24,982.50","25,115.16","24,820.60","2.94B","0.69%"
"08/06/2025","24,910.63","24,864.15","25,002.97","24,806.46","2.45B","0.03%"
"08/05/2025","24,902.53","24,746.81","24,925.90","24,686.85","3.06B","0.68%"
"08/04/2025","24,733.45","24,431.88","24,748.76","24,372.51","2.85B","0.92%"
"08/01/2025","24,507.81","24,744.34","24,856.54","24,507.63","3.77B","-1.07%"
"07/31/2025","24,773.33","24,982.87","25,000.06","24,744.92","4.19B","-1.60%"
"07/30/2025","25,176.93","25,335.21","25,499.57","25,082.20","4.67B","-1.36%"
"07/29/2025","25,524.45","25,454.83","25,530.42","25,252.32","3.74B","-0.15%"
"07/28/2025","25,562.13","25,458.87","25,667.40","25,399.36","3.43B","0.68%"
"07/25/2025","25,388.35","25,531.59","25,585.73","25,355.31","3.41B","-1.09%"
"07/24/2025","25,667.18","25,528.22","25,735.89","25,502.49","3.60B","0.51%"
"07/23/2025","25,538.07","25,348.30","25,538.07","25,228.01","4.14B","1.62%"
"07/22/2025","25,130.03","25,024.93","25,130.03","24,900.59","3.82B","0.54%"
"07/21/2025","24,994.14","24,991.14","25,010.90","24,844.80","3.61B","0.68%"
"07/18/2025","24,825.66","24,757.83","24,825.66","24,630.79","2.90B","1.33%"
"07/17/2025","24,498.95","24,547.08","24,672.51","24,447.93","3.21B","-0.08%"
"07/16/2025","24,517.76","24,704.05","24,867.81","24,517.75","3.38B","-0.29%"
"07/15/2025","24,590.12","24,281.94","24,590.12","24,141.88","3.77B","1.60%"
"07/14/2025","24,203.32","24,100.57","24,267.84","24,097.32","2.73B","0.26%"
"07/11/2025","24,139.57","24,033.12","24,506.30","24,033.12","4.14B","0.46%"
"07/10/2025","24,028.37","23,865.64","24,087.59","23,820.58","3.50B","0.57%"
"07/09/2025","23,892.32","24,061.08","24,061.08","23,827.15","3.20B","-1.06%"
"07/08/2025","24,148.07","23,927.53","24,159.01","23,899.60","3.04B","1.09%"
"07/07/2025","23,887.83","23,828.85","23,910.95","23,713.78","2.52B","-0.12%"
"07/04/2025","23,916.06","23,900.69","24,068.51","23,690.94","4.02B","-0.64%"
"07/03/2025","24,069.94","24,234.28","24,269.14","23,920.00","3.59B","-0.63%"
"07/02/2025","24,221.41","24,304.31","24,372.70","24,122.57","4.06B","0.62%"
"06/30/2025","24,072.28","24,274.91","24,274.91","24,064.26","3.78B","-0.87%"
